24,-179,1000000
25,-179,1000000
26,-179,1000000
27,-179,1000000
28,-179,1000000
29,-179,1000000
30,-179,1000000
31,-179,1000000
32,-179,1000000
33,-179,1000000
34,-179,1000000
35,-179,1000000
36,-179,1000000
37,-179,1000000
38,-179,1000000
39,-179,1000000
40,-179,1000000
41,-179,1000000
42,-179,1000000
43,-179,1000000
44,-179,1000000
45,-179,1000000
46,-179,1000000
47,-179,1000000
48,-179,1000000
49,-179,1000000
50,-179,1000000
51,-179,1000000
52,-179,1000000
53,-179,1000000
54,-179,1000000
55,-179,1000000
56,-179,1000000
57,-179,1000000
58,-179,1000000
59,-179,1000000
60,-179,1000000
61,-179,1000000
62,-179,1000000
63,-179,1000000
64,-179,1000000
65,-179,1000000
66,-179,1000000
67,-179,1000000
68,-179,1000000
69,-179,1000000
70,-179,1000000
71,-179,1000000
72,-179,1000000
73,-179,1000000
74,-179,1000000
75,-179,1000000
76,-179,1000000
77,-179,1000000
78,-179,1000000
79,-179,1000000
80,-179,1000000
81,-179,1000000
82,-179,1000000
83,-179,1000000
84,-179,1000000
85,-179,1000000
86,-179,1000000
87,-179,1000000
88,-179,1000000
89,-179,1000000
-89,-178,1000000
-88,-178,1000000
-87,-178,1000000
-86,-178,1000000
-85,-178,1000000
-84,-178,1000000
-83,-178,1000000
-82,-178,1000000
-81,-178,1000000
-80,-178,1000000
-79,-178,1000000
-78,-178,1000000
-77,-178,1000000
-76,-178,1000000
-75,-178,1000000
-74,-178,1000000
-73,-178,1000000
-72,-178,1000000
-71,-178,1000000
-70,-178,1000000
-69,-178,1000000
-68,-178,1000000
-67,-178,1000000
-66,-178,1000000
-65,-178,1000000
-64,-178,1000000
-63,-178,1000000
-62,-178,1000000
-61,-178,1000000
-60,-178,1000000
-59,-178,1000000
-58,-178,1000000
-57,-178,1000000
-56,-178,1000000
-55,-178,1000000
-54,-178,1000000
-53,-178,1000000
-52,-178,1000000
-51,-178,1000000
-50,-178,1000000
-49,-178,1000000
-48,-178,1000000
-47,-178,1000000
-46,-178,1000000
-45,-178,1000000
-44,-178,1000000
-43,-178,1000000
-42,-178,1000000
-41,-178,1000000
-40,-178,1000000
-39,-178,1000000
-38,-178,1000000
-37,-178,1000000
-36,-178,1000000
-35,-178,1000000
-34,-178,1000000
-33,-178,1000000
-32,-178,1000000
-31,-178,1000000
-30,-178,1000000
-29,-178,1000000
-28,-178,1000000
-27,-178,1000000
-26,-178,1000000
-25,-178,1000000
-24,-178,1000000
-23,-178,1000000
-22,-178,1000000
-21,-178,1000000
-20,-178,1000000
-19,-178,1000000
-18,-178,1000000
-17,-178,1000000
-16,-178,1000000
-15,-178,1000000
-14,-178,1000000
-13,-178,1000000
-12,-178,1000000
-11,-178,1000000
-10,-178,1000000
-9,-178,1000000
-8,-178,1000000
-7,-178,1000000
-6,-178,1000000
-5,-178,1000000
-4,-178,1000000
-3,-178,1000000
-2,-178,1000000
-1,-178,1000000
0,-178,1000000
1,-178,1000000
2,-178,1000000
3,-178,1000000
4,-178,1000000
5,-178,1000000
6,-178,1000000
7,-178,1000000
8,-178,1000000
9,-178,1000000
10,-178,1000000
11,-178,1000000
12,-178,1000000
13,-178,1000000
14,-178,1000000
15,-178,1000000
16,-178,1000000
17,-178,1000000
18,-178,1000000
19,-178,1000000
20,-178,1000000
21,-178,1000000
22,-178,1000000
23,-178,1000000
24,-178,1000000
25,-178,1000000
26,-178,1000000
27,-178,1000000
28,-178,1000000
29,-178,1000000
30,-178,1000000
31,-178,1000000
32,-178,1000000
33,-178,1000000
34,-178,1000000
35,-178,1000000
36,-178,1000000
37,-178,1000000
38,-178,1000000
39,-178,1000000
40,-178,1000000
41,-178,1000000
42,-178,1000000
43,-178,1000000
44,-178,1000000
45,-178,1000000
46,-178,1000000
47,-178,1000000
48,-178,1000000
49,-178,1000000
50,-178,1000000
51,-178,1000000
52,-178,1000000
53,-178,1000000
54,-178,1000000
55,-178,1000000
56,-178,1000000
57,-178,1000000
58,-178,1000000
59,-178,1000000
60,-178,1000000
61,-178,1000000
62,-178,1000000
63,-178,1000000
64,-178,1000000
65,-178,1000000
66,-178,1000000
67,-178,1000000
68,-178,1000000
69,-178,1000000
70,-178,1000000
71,-178,1000000
72,-178,1000000
73,-178,1000000
74,-178,1000000
75,-178,1000000
76,-178,1000000
77,-178,1000000
78,-178,1000000
79,-178,1000000
80,-178,1000000
81,-178,1000000
82,-178,1000000
83,-178,1000000
84,-178,1000000
85,-178,1000000
86,-178,1000000
87,-178,1000000
88,-178,1000000
89,-178,1000000
-89,-177,1000000
-88,-177,1000000
-87,-177,1000000
-86,-177,1000000
-85,-177,1000000
-84,-177,1000000
-83,-177,1000000
-82,-177,1000000
-81,-177,1000000
-80,-177,1000000
-79,-177,1000000
-78,-177,1000000
-77,-177,1000000
-76,-177,1000000
-75,-177,1000000
-74,-177,1000000
-73,-177,1000000
-72,-177,1000000
-71,-177,1000000
-70,-177,1000000
-69,-177,1000000
-68,-177,1000000
-67,-177,1000000
-66,-177,1000000
-65,-177,1000000
-64,-177,1000000
-63,-177,1000000
-62,-177,1000000
-61,-177,1000000
-60,-177,1000000
-59,-177,1000000
-58,-177,1000000
-57,-177,1000000
-56,-177,1000000
-55,-177,1000000
-54,-177,1000000
-53,-177,1000000
-52,-177,1000000
-51,-177,1000000
-50,-177,1000000
-49,-177,1000000
-48,-177,1000000
-47,-177,1000000
-46,-177,1000000
-45,-177,1000000
-44,-177,1000000
-43,-177,1000000
-42,-177,1000000
-41,-177,1000000
-40,-177,1000000
-39,-177,1000000
-38,-177,1000000
-37,-177,1000000
-36,-177,1000000
-35,-177,1000000
-34,-177,1000000
-33,-177,1000000
-32,-177,1000000
-31,-177,1000000
-30,-177,1000000
-29,-177,1000000
-28,-177,1000000
-27,-177,1000000
-26,-177,1000000
-25,-177,1000000
-24,-177,1000000
-23,-177,1000000
-22,-177,1000000
-21,-177,1000000
-20,-177,1000000
-19,-177,1000000
-18,-177,1000000
-17,-177,1000000
-16,-177,1000000
-15,-177,1000000
-14,-177,1000000
-13,-177,1000000
-12,-177,1000000
-11,-177,1000000
-10,-177,1000000
-9,-177,1000000
-8,-177,1000000
-7,-177,1000000
-6,-177,1000000
-5,-177,1000000
-4,-177,1000000
-3,-177,1000000
-2,-177,1000000
-1,-177,1000000
0,-177,1000000
1,-177,1000000
2,-177,1000000
3,-177,1000000
4,-177,1000000
5,-177,1000000
6,-177,1000000
7,-177,1000000
8,-177,1000000
9,-177,1000000
10,-177,1000000
11,-177,1000000
12,-177,1000000
13,-177,1000000
14,-177,1000000
15,-177,1000000
16,-177,1000000
17,-177,1000000
18,-177,1000000
19,-177,1000000
20,-177,1000000
21,-177,1000000
22,-177,1000000
23,-177,1000000
24,-177,1000000
25,-177,1000000
26,-177,1000000
27,-177,1000000
28,-177,1000000
29,-177,1000000
30,-177,1000000
31,-177,1000000
32,-177,1000000
33,-177,1000000
34,-177,1000000
35,-177,1000000
36,-177,1000000
37,-177,1000000
38,-177,1000000
39,-177,1000000
40,-177,1000000
41,-177,1000000
42,-177,1000000
43,-177,1000000
44,-177,1000000
45,-177,1000000
46,-177,1000000
47,-177,1000000
48,-177,1000000
49,-177,1000000
50,-177,1000000
51,-177,1000000
52,-177,1000000
53,-177,1000000
54,-177,1000000
55,-177,1000000
56,-177,1000000
57,-177,1000000
58,-177,1000000
59,-177,1000000
60,-177,1000000
61,-177,1000000
62,-177,1000000
63,-177,1000000
64,-177,1000000
65,-177,1000000
66,-177,1000000
67,-177,1000000
68,-177,1000000
69,-177,1000000
70,-177,1000000
71,-177,1000000
72,-177,1000000
73,-177,1000000
74,-177,1000000
75,-177,1000000
76,-177,1000000
77,-177,1000000
78,-177,1000000
79,-177,1000000
80,-177,1000000
81,-177,1000000
82,-177,1000000
83,-177,1000000
84,-177,1000000
85,-177,1000000
86,-177,1000000
87,-177,1000000
88,-177,1000000
89,-177,1000000
-89,-176,1000000
-88,-176,1000000
-87,-176,1000000
-86,-176,1000000
-85,-176,1000000
-84,-176,1000000
-83,-176,1000000
-82,-176,1000000
-81,-176,1000000
-80,-176,1000000
-79,-176,1000000
-78,-176,1000000
-77,-176,1000000
-76,-176,1000000
-75,-176,1000000
-74,-176,1000000
-73,-176,1000000
-72,-176,1000000
-71,-176,1000000
-70,-176,1000000
-69,-176,1000000
-68,-176,1000000
-67,-176,1000000
-66,-176,1000000
-65,-176,1000000
-64,-176,1000000
-63,-176,1000000
-62,-176,1000000
-61,-176,1000000
-60,-176,1000000
-59,-176,1000000
-58,-176,1000000
-57,-176,1000000
-56,-176,1000000
-55,-176,1000000
-54,-176,1000000
-53,-176,1000000
-52,-176,1000000
-51,-176,1000000
-50,-176,1000000
-49,-176,1000000
-48,-176,1000000
-47,-176,1000000
-46,-176,1000000
-45,-176,1000000
-44,-176,1000000
-43,-176,1000000
-42,-176,1000000
-41,-176,1000000
-40,-176,1000000
-39,-176,1000000
-38,-176,1000000
-37,-176,1000000
-36,-176,1000000
-35,-176,1000000
-34,-176,1000000
-33,-176,1000000
-32,-176,1000000
-31,-176,1000000
-30,-176,1000000
-29,-176,1000000
-28,-176,1000000
-27,-176,1000000
-26,-176,1000000
-25,-176,1000000
-24,-176,1000000
-23,-176,1000000
-22,-176,1000000
-21,-176,1000000
-20,-176,1000000
-19,-176,1000000
-18,-176,1000000
-17,-176,1000000
-16,-176,1000000
-15,-176,1000000
-14,-176,1000000
-13,-176,1000000
-12,-176,1000000
-11,-176,1000000
-10,-176,1000000
-9,-176,1000000
-8,-176,1000000
-7,-176,1000000
-6,-176,1000000
-5,-176,1000000
-4,-176,1000000
-3,-176,1000000
-2,-176,1000000
-1,-176,1000000
0,-176,1000000
1,-176,1000000
2,-176,1000000
3,-176,1000000
4,-176,1000000
5,-176,1000000
6,-176,1000000
7,-176,1000000
8,-176,1000000
9,-176,1000000
10,-176,1000000
11,-176,1000000
12,-176,1000000
13,-176,1000000
14,-176,1000000
15,-176,1000000
16,-176,1000000
17,-176,1000000
18,-176,1000000
19,-176,1000000
20,-176,1000000
21,-176,1000000
22,-176,1000000
23,-176,1000000
24,-176,1000000
25,-176,1000000
26,-176,1000000
27,-176,1000000
28,-176,1000000
29,-176,1000000
30,-176,1000000
31,-176,1000000
32,-176,1000000
33,-176,1000000
34,-176,1000000
35,-176,1000000
36,-176,1000000
37,-176,1000000
38,-176,1000000
39,-176,1000000
40,-176,1000000
41,-176,1000000
42,-176,1000000
43,-176,1000000
44,-176,1000000
45,-176,1000000
46,-176,1000000
47,-176,1000000
48,-176,1000000
49,-176,1000000
50,-176,1000000
51,-176,1000000
52,-176,1000000
53,-176,1000000
54,-176,1000000
55,-176,1000000
56,-176,1000000
57,-176,1000000
58,-176,1000000
59,-176,1000000
60,-176,1000000
61,-176,1000000
62,-176,1000000
63,-176,1000000
64,-176,1000000
65,-176,1000000
66,-176,1000000
67,-176,1000000
68,-176,1000000
69,-176,1000000
70,-176,1000000
71,-176,1000000
72,-176,1000000
73,-176,1000000
74,-176,1000000
75,-176,1000000
76,-176,1000000
77,-176,1000000
78,-176,1000000
79,-176,1000000
80,-176,1000000
81,-176,1000000
82,-176,1000000
83,-176,1000000
84,-176,1000000
85,-176,1000000
86,-176,1000000
87,-176,1000000
88,-176,1000000
89,-176,1000000
-89,-175,1000000
-88,-175,1000000
-87,-175,1000000
-86,-175,1000000
-85,-175,1000000
-84,-175,1000000
-83,-175,1000000
-82,-175,1000000
-81,-175,1000000
-80,-175,1000000
-79,-175,1000000
-78,-175,1000000
-77,-175,1000000
-76,-175,1000000
-75,-175,1000000
-74,-175,1000000
-73,-175,1000000
-72,-175,1000000
-71,-175,1000000
-70,-175,1000000
-69,-175,1000000
-68,-175,1000000
-67,-175,1000000
-66,-175,1000000
-65,-175,1000000
-64,-175,1000000
-63,-175,1000000
-62,-175,1000000
-61,-175,1000000
-60,-175,1000000
-59,-175,1000000
-58,-175,1000000
-57,-175,1000000
-56,-175,1000000
-55,-175,1000000
-54,-175,1000000
-53,-175,1000000
-52,-175,1000000
-51,-175,1000000
-50,-175,1000000
-49,-175,1000000
-48,-175,1000000
-47,-175,1000000
-46,-175,1000000
-45,-175,1000000
-44,-175,1000000
-43,-175,1000000
-42,-175,1000000
-41,-175,1000000
-40,-175,1000000
-39,-175,1000000
-38,-175,1000000
-37,-175,1000000
-36,-175,1000000
-35,-175,1000000
-34,-175,1000000
-33,-175,1000000
-32,-175,1000000
-31,-175,1000000
-30,-175,1000000
-29,-175,1000000
-28,-175,1000000
-27,-175,1000000
-26,-175,1000000
-25,-175,1000000
-24,-175,1000000
-23,-175,1000000
-22,-175,1000000
-21,-175,1000000
-20,-175,1000000
-19,-175,1000000
-18,-175,1000000
-17,-175,1000000
-16,-175,1000000
-15,-175,1000000
-14,-175,1000000
-13,-175,1000000
-12,-175,1000000
-11,-175,1000000
-10,-175,1000000
-9,-175,1000000
-8,-175,1000000
-7,-175,1000000
-6,-175,1000000
-5,-175,1000000
-4,-175,1000000
-3,-175,1000000
-2,-175,1000000
-1,-175,1000000
0,-175,1000000
1,-175,1000000
2,-175,1000000
3,-175,1000000
4,-175,1000000
5,-175,1000000
6,-175,1000000
7,-175,1000000
8,-175,1000000
9,-175,1000000
10,-175,1000000
11,-175,1000000
12,-175,1000000
13,-175,1000000
14,-175,1000000
15,-175,1000000
16,-175,1000000
17,-175,1000000
18,-175,1000000
19,-175,1000000
20,-175,1000000
21,-175,1000000
22,-175,1000000
23,-175,1000000
24,-175,1000000
25,-175,1000000
26,-175,1000000
27,-175,1000000
28,-175,1000000
29,-175,1000000
30,-175,1000000
31,-175,1000000
32,-175,1000000
33,-175,1000000
34,-175,1000000
35,-175,1000000
36,-175,1000000
37,-175,1000000
38,-175,1000000
39,-175,1000000
40,-175,1000000
41,-175,1000000
42,-175,1000000
43,-175,1000000
44,-175,1000000
45,-175,1000000
46,-175,1000000
47,-175,1000000
48,-175,1000000
49,-175,1000000
50,-175,1000000
51,-175,1000000
52,-175,1000000
53,-175,1000000
54,-175,1000000
55,-175,1000000
56,-175,1000000
57,-175,1000000
58,-175,1000000
59,-175,1000000
60,-175,1000000
61,-175,1000000
62,-175,1000000
63,-175,1000000
64,-175,1000000
65,-175,1000000
66,-175,1000000
67,-175,1000000
68,-175,1000000
69,-175,1000000
70,-175,1000000
71,-175,1000000
72,-175,1000000
73,-175,1000000
74,-175,1000000
75,-175,1000000
76,-175,1000000
77,-175,1000000
78,-175,1000000
79,-175,1000000
80,-175,1000000
81,-175,1000000
82,-175,1000000
83,-175,1000000
84,-175,1000000
85,-175,1000000
86,-175,1000000
87,-175,1000000
88,-175,1000000
89,-175,1000000
-89,-174,1000000
-88,-174,1000000
-87,-174,1000000
-86,-174,1000000
-85,-174,1000000
-84,-174,1000000
-83,-174,1000000
-82,-174,1000000
-81,-174,1000000
-80,-174,1000000
-79,-174,1000000
-78,-174,1000000
-77,-174,1000000
-76,-174,1000000
-75,-174,1000000
-74,-174,1000000
-73,-174,1000000
-72,-174,1000000
-71,-174,1000000
-70,-174,1000000
-69,-174,1000000
-68,-174,1000000
-67,-174,1000000
-66,-174,1000000
-65,-174,1000000
-64,-174,1000000
-63,-174,1000000
-62,-174,1000000
-61,-174,1000000
-60,-174,1000000
-59,-174,1000000
-58,-174,1000000
-57,-174,1000000
-56,-174,1000000
-55,-174,1000000
-54,-174,1000000
-53,-174,1000000
-52,-174,1000000
-51,-174,1000000
-50,-174,1000000
-49,-174,1000000
-48,-174,1000000
-47,-174,1000000
-46,-174,1000000
-45,-174,1000000
-44,-174,1000000
-43,-174,1000000
-42,-174,1000000
-41,-174,1000000
-40,-174,1000000
-39,-174,1000000
-38,-174,1000000
-37,-174,1000000
-36,-174,1000000
-35,-174,1000000
-34,-174,1000000
-33,-174,1000000
-32,-174,1000000
-31,-174,1000000
-30,-174,1000000
-29,-174,1000000
-28,-174,1000000
-27,-174,1000000
-26,-174,1000000
-25,-174,1000000
-24,-174,1000000
-23,-174,1000000
-22,-174,1000000
-21,-174,1000000
-20,-174,1000000
-19,-174,1000000
-18,-174,1000000
-17,-174,1000000
-16,-174,1000000
-15,-174,1000000
-14,-174,1000000
-13,-174,1000000
-12,-174,1000000
-11,-174,1000000
-10,-174,1000000
-9,-174,1000000
-8,-174,1000000
-7,-174,1000000
-6,-174,1000000
-5,-174,1000000
-4,-174,1000000
-3,-174,1000000
-2,-174,1000000
-1,-174,1000000
0,-174,1000000
1,-174,1000000
2,-174,1000000
3,-174,1000000
4,-174,1000000
5,-174,1000000
6,-174,1000000
7,-174,1000000
8,-174,1000000
9,-174,1000000
10,-174,1000000
11,-174,1000000
12,-174,1000000
13,-174,1000000
14,-174,1000000
15,-174,1000000
16,-174,1000000
17,-174,1000000
18,-174,1000000
19,-174,1000000
20,-174,1000000
21,-174,1000000
22,-174,1000000
23,-174,1000000
24,-174,1000000
25,-174,1000000
26,-174,1000000
27,-174,1000000
28,-174,1000000
29,-174,1000000
30,-174,1000000
31,-174,1000000
32,-174,1000000
33,-174,1000000
34,-174,1000000
35,-174,1000000
36,-174,1000000
37,-174,1000000
38,-174,1000000
39,-174,1000000
40,-174,1000000
41,-174,1000000
42,-174,1000000
43,-174,1000000
44,-174,1000000
45,-174,1000000
46,-174,1000000
47,-174,1000000
48,-174,1000000
49,-174,1000000
50,-174,1000000
51,-174,1000000
52,-174,1000000
53,-174,1000000
54,-174,1000000
55,-174,1000000
56,-174,1000000
57,-174,1000000
58,-174,1000000
59,-174,1000000
60,-174,1000000
61,-174,1000000
62,-174,1000000
63,-174,1000000
64,-174,1000000
65,-174,1000000
66,-174,1000000
67,-174,1000000
68,-174,1000000
69,-174,1000000
70,-174,1000000
71,-174,1000000
72,-174,1000000
73,-174,1000000
74,-174,1000000
75,-174,1000000
76,-174,1000000
77,-174,1000000
78,-174,1000000
79,-174,1000000
80,-174,1000000
81,-174,1000000
82,-174,1000000
83,-174,1000000
84,-174,1000000
85,-174,1000000
86,-174,1000000
87,-174,1000000
88,-174,1000000
89,-174,1000000
-89,-173,1000000
-88,-173,1000000
-87,-173,1000000
-86,-173,1000000
-85,-173,1000000
-84,-173,1000000
-83,-173,1000000
-82,-173,1000000
-81,-173,1000000
-80,-173,1000000
-79,-173,1000000
-78,-173,1000000
-77,-173,1000000
-76,-173,1000000
-75,-173,1000000
-74,-173,1000000
-73,-173,1000000
-72,-173,1000000
-71,-173,1000000
-70,-173,1000000
-69,-173,1000000
-68,-173,1000000
-67,-173,1000000
-66,-173,1000000
-65,-173,1000000
-64,-173,1000000
-63,-173,1000000
-62,-173,1000000
-61,-173,1000000
-60,-173,1000000
-59,-173,1000000
-58,-173,1000000
-57,-173,1000000
-56,-173,1000000
-55,-173,1000000
-54,-173,1000000
-53,-173,1000000
-52,-173,1000000
-51,-173,1000000
-50,-173,1000000
-49,-173,1000000
-48,-173,1000000
-47,-173,1000000
-46,-173,1000000
-45,-173,1000000
-44,-173,1000000
-43,-173,1000000
-42,-173,1000000
-41,-173,1000000
-40,-173,1000000
-39,-173,1000000
-38,-173,1000000
-37,-173,1000000
-36,-173,1000000
-35,-173,1000000
-34,-173,1000000
-33,-173,1000000
-32,-173,1000000
-31,-173,1000000
-30,-173,1000000
-29,-173,1000000
-28,-173,1000000
-27,-173,1000000
-26,-173,1000000
-25,-173,1000000
-24,-173,1000000
-23,-173,1000000
-22,-173,1000000
-21,-173,1000000
-20,-173,1000000
-19,-173,1000000
-18,-173,1000000
-17,-173,1000000
-16,-173,1000000
-15,-173,1000000
-14,-173,1000000
-13,-173,1000000
-12,-173,1000000
-11,-173,1000000
-10,-173,1000000
-9,-173,1000000
-8,-173,1000000
-7,-173,1000000
-6,-173,1000000
-5,-173,1000000
-4,-173,1000000
-3,-173,1000000
-2,-173,1000000
-1,-173,1000000
0,-173,1000000
1,-173,1000000
2,-173,1000000
3,-173,1000000
4,-173,1000000
5,-173,1000000
6,-173,1000000
7,-173,1000000
8,-173,1000000
9,-173,1000000
10,-173,1000000
11,-173,1000000
12,-173,1000000
13,-173,1000000
14,-173,1000000
15,-173,1000000
16,-173,1000000
17,-173,1000000
18,-173,1000000
19,-173,1000000
20,-173,1000000
21,-173,1000000
22,-173,1000000
23,-173,1000000
24,-173,1000000
25,-173,1000000
26,-173,1000000
27,-173,1000000
28,-173,1000000
29,-173,1000000
30,-173,1000000
31,-173,1000000
32,-173,1000000
33,-173,1000000
34,-173,1000000
35,-173,1000000
36,-173,1000000
37,-173,1000000
38,-173,1000000
39,-173,1000000
40,-173,1000000
41,-173,1000000
42,-173,1000000
43,-173,1000000
44,-173,1000000
45,-173,1000000
46,-173,1000000
47,-173,1000000
48,-173,1000000
49,-173,1000000
50,-173,1000000
51,-173,1000000
52,-173,1000000
53,-173,1000000
54,-173,1000000
55,-173,1000000
56,-173,1000000
57,-173,1000000
58,-173,1000000
59,-173,1000000
60,-173,1000000
61,-173,1000000
62,-173,1000000
63,-173,1000000
64,-173,1000000
65,-173,1000000
66,-173,1000000
67,-173,1000000
68,-173,1000000
69,-173,1000000
70,-173,1000000
71,-173,1000000
72,-173,1000000
73,-173,1000000
74,-173,1000000
75,-173,1000000
76,-173,1000000
77,-173,1000000
78,-173,1000000
79,-173,1000000
80,-173,1000000
81,-173,1000000
82,-173,1000000
83,-173,1000000
84,-173,1000000
85,-173,1000000
86,-173,1000000
87,-173,1000000
88,-173,1000000
89,-173,1000000
-89,-172,1000000
-88,-172,1000000
-87,-172,1000000
-86,-172,1000000
-85,-172,1000000
-84,-172,1000000
-83,-172,1000000
-82,-172,1000000
-81,-172,1000000
-80,-172,1000000
-79,-172,1000000
-78,-172,1000000
-77,-172,1000000
-76,-172,1000000
-75,-172,1000000
-74,-172,1000000
-73,-172,1000000
-72,-172,1000000
-71,-172,1000000
-70,-172,1000000
-69,-172,1000000
-68,-172,1000000
-67,-172,1000000
-66,-172,1000000
-65,-172,1000000
-64,-172,1000000
-63,-172,1000000
-62,-172,1000000
-61,-172,1000000
-60,-172,1000000
-59,-172,1000000
-58,-172,1000000
-57,-172,1000000
-56,-172,1000000
-55,-172,1000000
-54,-172,1000000
-53,-172,1000000
-52,-172,1000000
-51,-172,1000000
-50,-172,1000000
